426776;CARINA;Marfil;D8BFD8;AB232BCF13;Cabeza;61582
166597;CARLA;Melocotón;D8BFD8;AB232BCF2;Hombro;59454
907357;CARLA;Menta;D90115;AB232BCF3;Cabeza;57451
141166;CARLOS;Miel;DA70D6;AB232BCF4;Pecho;57336
966452;CARLOS;Marrónes, Pardo, Castaño o Café;DAA520;AB232BCF5;Brazos;56828
898717;CARLOS;Marrón topo;DAB30A;AB232BCF6;Hombro;56272
608907;CARLOS;Morado;DD985C;AB232BCF7;Pecho;54813
216527;CARLOS;Mostaza;DE3163;AB232BCF8;Piernas;54420
514373;CARLOS;Nácarwu;DEB887;AB232BCF9;Cabeza;53367
636273;CARLOS;Naranjaes o Anaranjado;DFAF2C;AB232BCF10;Hombro;53308
142225;CARLOS;Negroes o Sable;E0115F;AB232BCF11;Cabeza;51564
694365;CARLOS;Negro de humo;E2725B;AB232BCF12;Pecho;51194
653166;CARMELO;Negro de marfil;E32636;AB232BCF13;Pecho;51194
202710;CARMEN;Nieve;E52B50;AB232BCF2;Piernas;2468
371447;CARMEN;Ocrees;EC2300;AB232BCF3;Hombro;2433
616243;CARMEN;Ocre amarillo;EC5800;AB232BCF4;Pecho;2335
78296;CARMEN;Ocre rojo;EDFF0C;AB232BCF5;Cabeza;2166
838562;CARMEN;Oliva;EED9C4;AB232BCF6;Pecho;2085
846460;CARMEN;Opalino;EF9B0F;AB232BCF7;Hombro;2033
80364;CARMEN;Oroes;EF9B0F;AB232BCF8;Piernas;2001
173873;CARMEN;Oro viejo;EF9B0F;AB232BCF9;Brazos;1937
944573;CARMEN;Orquídea;EF9B0F;AB232BCF10;Hombro;1918
761314;CARMEN MARIA;Óxido;F0F8FF;AB232BCF11;Piernas;1915
907485;CAROLINA;Pajizo;F28500;AB232BCF12;Pecho;1817
936386;CAROLINA;Papaya;F2FFFF;AB232BCF13;Brazos;1811
796787;CAROLINA;Pardo;F4C430;AB232BCF6;Pecho;1693
329885;CASIANO;Pera;F5DEB3;AB232BCF7;Cabeza;1647
246701;CASIMIRO;Peridot;F8F4FF;AB232BCF8;Pecho;1631
780589;CASIO;Perla;F95A61;AB232BCF9;Brazos;1608
256111;CATALINA;Persimonio;F95A61;AB232BCF10;Piernas;1587
512054;CATALINA;Pistacho;F95A61;AB232BCF11;Cabeza;1557
557132;CATALINA;Plata;F95A61;AB232BCF12;Cabeza;1535
549277;CATALINA;Púrpuraes o Violado;FAF0E6;AB232BCF13;Pecho;1491
130216;CAYETANO;Púrpura de Tiro, Púrpura real o Púrpura imperial;FBCEB1;AB232BCF2;Piernas;1436
264086;CAYO;Riboflavina (colorante);FBEC5D;AB232BCF3;Cabeza;1428
768306;CECILIA;Rojoes, Gules o Sanguíneo;FC0FC0;AB232BCF4;Brazos;1424
129154;CEFERINO;Rojo cadmio;FDE910;AB232BCF5;Hombro;1382
707386;CELIA;Rojo de Venecia o Rojo de Sevilla;FDF5E6;AB232BCF6;Piernas;1332
557334;CELIA;Rojo indio;FDF5E7;AB232BCF7;Cabeza;1324
448744;CELIA;Rojo remolacha o Betanina (colorante);FDF5E8;AB232BCF8;Pecho;1253
696908;CELINA;Rosaes;FE6F5E;AB232BCF9;Pecho;1248
575553;CELSO;Rosa fucsia;FED85D;AB232BCF10;Pecho;1223
251994;CESAR;Rubí;FED85D;AB232BCF11;Piernas;1169
589415;CESAR;Sable;FEFDF0;AB232BCF12;Brazos;1158
153480;CÉSAR;Salmónes;FEFEFE;AB232BCF13;Pecho;1128
617346;CESÁREO;Sangría;FEFEFE;AB232BCF2;Hombro;1099
802267;CHRISTIAN;Sanguíneo;FF0000;AB232BCF3;Cabeza;1098
503671;CIPRIANO;Sepia;FF00FF;AB232BCF4;Hombro;1095
533463;CIRILO;Siena;FF2400;AB232BCF5;Piernas;1076
618810;CIRINO;Sinople;FF4040;AB232BCF6;Cabeza;1037
516743;CIRO;Solidago;FF4D00;AB232BCF7;Brazos;1021
513862;CLARA;Tartracinae (colorante);FF4D00;AB232BCF8;Piernas;1019
478835;CLARA;Té verde;FF6347;AB232BCF9;Cabeza;1014
719932;CLAUDIA;Terracota;FF77FF;AB232BCF10;Hombro;983
651078;CLAUDIA;Tomatewu;FF7F50;AB232BCF11;Brazos;979
340831;CLAUDIA;Trigowu;FF8C69;AB232BCF12;Brazos;977
572408;CLAUDIO;Turquesaes;FFA000;AB232BCF13;Hombro;906
789443;CLEOFÁS;Turquies;FFAA00;AB232BCF2;Brazos;901
216212;CLOTILDE;Ultramarino;FFBF00;AB232BCF3;Hombro;889
91214;COLOMBO;Verdees o Sinople;FFBF01;AB232BCF4;Pecho;708966
662182;COLUMBA;Verde amarillentowu;FFCBDB;AB232BCF5;Pecho;876164
752564;COLUMBANO;Verde bosquewu;FFD700;AB232BCF6;Piernas;938558
771329;CONCEPCION;Verde camuflaje;FFDB58;AB232BCF7;Hombro;869740
310489;CONCEPCION;Verde Caribe;FFE4C4;AB232BCF8;Hombro;203484
897481;CONCEPCION;Verde cazador;FFE5B4;AB232BCF9;Brazos;722461
89989;CONCEPCION;Verde esmeralda;FFEBCD;AB232BCF10;Hombro;963369
108982;CONCEPCION;Verde lima;FFEE66;AB232BCF11;Pecho;980186
630937;CONCEPCION;Verde malaquita;FFEFD5;AB232BCF12;Brazos;945242
471488;CONCEPCIÓN;Verde musgo;FFFAFA;AB232BCF13;Piernas;339742
87675;CONRADO;Verde manzana;FFFDD0;AB232BCF2;Cabeza;130926
276750;CONSTANCIO;Verde oscurowu;FFFF00;AB232BCF3;Piernas;895222
628063;CONSTANTINO;Verde veronés o ;FFFF99;AB232BCF4;Brazos;379392
949659;CONSUELO;Verde viridian;FFFFF0;AB232BCF6;Brazos;135936
555653;CONSUELO;Violetaes;FFFFF2;AB232BCF7;Pecho;147103
202261;CONSUELO;Violeta claroes;FFFFFF;AB232BCF8;Cabeza;584133
255172;CONSUELO;Violín;FFFF100;AB232BCF9;Piernas;477865
179910;COSME;Wisteria;FFFFF4;AB232BCF10;Hombro;783782
757167;CRISTIAN;Zafiro;FFFFF6;AB232BCF11;Cabeza;785862
159889;CRISTIAN;Zanahoria;FFFFFF;AB232BCF12;Cabeza;992399
251647;CRISTIAN;Zinnwaldita;FFFF101;AB232BCF13;Hombro;245541
367428;CRISTINA;Absenta;FFFFF8;AB232BCF2;Hombro;487910
896128;CRISTINA;Aguamarinaes;FFFFF10;AB232BCF3;Hombro;892743
177502;CRISTINA;Alabastro;FFFFFF;AB232BCF4;Piernas;222830
640914;CRISTINA;Almagro;FFFF102;AB232BCF5;Pecho;472165
245750;CRISTINA;Almendra;FFFFF12;AB232BCF6;Brazos;947666
546405;CRISTINA;Almendra pálidowu;FFFFF14;AB232BCF7;Cabeza;43321
296686;CRISTINA;Alazán;FFFFFF;AB232BCF8;Hombro;926584
88748;CRISTINA;Albaricoquees;ADDFAD;AB232BCF9;Piernas;435193
157538;CRISTINA;Amarantoes;ADFF2F;AB232BCF10;Cabeza;696008
528828;CRISTOBAL;Amarilloes;B3446C;AB232BCF11;Pecho;220417
323086;CRISTÓBAL;Amarillo de cromo;B57EDC;AB232BCF12;Piernas;6769
671776;DACIANO;Amarillo de quinoleína (colorante);B5A642;AB232BCF13;Brazos;215978
751718;DACIO;Amarillo ocasoes o Amarillo crepúsculo (colorante);B7410E;AB232BCF2;Cabeza;657664
652703;DÁMASO;Amarillo verdoso;B87333;AB232BCF3;Cabeza;358074
82610;DAMIÁN;Amatista;B8B500;AB232BCF4;Hombro;938571
528932;DANIEL;Ámbares;BEF574;AB232BCF5;Hombro;693475
246613;DANIEL;Ambrosíawu;BF3030;AB232BCF6;Brazos;3201
833144;DANIEL;Ampo;C0C0C0;AB232BCF7;Brazos;50362
662799;DANIEL;Annato o Bija (colorante);C2B280;AB232BCF8;Brazos;787476
105207;DANIEL;Añiles, Índigo o Morado;9BC4E2;AB232BCF9;Cabeza;445002
391201;DANIEL;Argénes, Luna, Perla o Plata;9DE093;AB232BCF10;Pecho;992183
256355;DANIEL;Arsénico;A0522D;AB232BCF11;Hombro;827820
321113;DANIEL;Azafrán;A76726;AB232BCF12;Hombro;178149
437828;DANIEL;Azules;AA0050;AB232BCF13;Pecho;644459
253879;DANIELA;Azul acero;ADDFAD;AB232BCF2;Brazos;796791
728852;DANIELA;Azul Aliciawu;ADFF2F;AB232BCF3;Pecho;988939
570749;DARIO;Azul Bondi o Azul verdoso;B3446C;AB232BCF4;Cabeza;480675
775629;DARIO;Azul cadete;B57EDC;AB232BCF5;Hombro;73882
634207;DAVID;Azul cobaltoes;B5A642;AB232BCF6;Pecho;690761
774843;DAVID;Azul egipcio;B7410E;AB232BCF7;Hombro;140375
649416;DAVID;Azul de Prusia o Azul de Berlín;B87333;AB232BCF8;Pecho;557948
264520;DAVID;Azul marinoes o Ultramarino;B8B500;AB232BCF9;Brazos;498804
843220;DAVID;Azul maya;BEF574;AB232BCF10;Cabeza;604232
936826;DAVID;Azul real;BF3030;AB232BCF11;Hombro;384100
804275;DAVID;Azul sulfán (colorante);C0C0C0;AB232BCF12;Pecho;255136
877173;DAVID;Azur;C2B280;AB232BCF13;Cabeza;174840
447448;DAVID;Beiswu o Beigees;C54B8C;AB232BCF2;Cabeza;199140
254329;DEMÓCRITO;Berenjena;C62D42;AB232BCF3;Brazos;384399
838432;DIEGO;Bermellónes o Rojo China;C80815;AB232BCF4;Cabeza;616861
931138;DIEGO;Bisquewu;C88A65;AB232BCF6;Hombro;640425
979274;DIEGO;Bistre;C8A2C8;AB232BCF7;Cabeza;857894
719718;DIEGO;Blancoes;CC7722;AB232BCF8;Pecho;298237
110251;DIEGO;Blanco de España;CCCCFF;AB232BCF9;Cabeza;319706
602165;DIEGO;Borgoña;CCFF00;AB232BCF10;Pecho;196668
719672;DIEGO;Bronce;CD5700;AB232BCF11;Piernas;762112
876564;DIEGO;Burdeo;CD5C5C;AB232BCF12;Piernas;914322
138709;DIMAS;Café;CD7F32;AB232BCF13;Pecho;51135
772478;DOLORES;Calabaza;CD7F32;AB232BCF2;Pecho;219946
915546;DOLORES;Canario;CD7F32;AB232BCF3;Brazos;749979
567589;DOLORES;Canelo;CD7F32;AB232BCF4;Hombro;620420
638972;DOLORES;Caoba;CFB53B;AB232BCF5;Hombro;973955
301497;DOLORES;Caquies;CFFF05;AB232BCF6;Piernas;120669
955920;DOLORES;Carameloes (colorante);D0F0C0;AB232BCF7;Hombro;135191
718900;DOLORES;Cardowu;D1E231;AB232BCF8;Cabeza;582268
477277;DOMINGO;Carmesí;D473D4;AB232BCF9;Brazos;223756
802579;DOMINGO;Carmínes;D8BFD8;AB232BCF10;Piernas;712187
318402;DOMINGO;Carmín de alizarina;D8BFD8;AB232BCF11;Hombro;375540
671190;DONATO;Carnaciónes o Encarnación;D8BFD8;AB232BCF12;Hombro;79720
809882;DOROTEA;Castaño;D90115;AB232BCF13;Hombro;600184
819333;EDGAR;Castaño rojizo;DA70D6;AB232BCF2;Hombro;435756
843586;EDMUNDO;Castor;DAA520;AB232BCF3;Piernas;647649
757551;EDUARDO;Celestees;DAB30A;AB232BCF4;Pecho;923130
258841;EDUARDO;Cerceta;DD985C;AB232BCF5;Hombro;341335
209472;EDUARDO;Cereza;DE3163;AB232BCF6;Piernas;853213
281079;EDUARDO;Cerúleoes;DEB887;AB232BCF7;Cabeza;788975
650310;EDUARDO;Chartreusees;DFAF2C;AB232BCF8;Cabeza;38422
169250;EDUVIGIS;Chocolate;E0115F;AB232BCF9;Hombro;74716
248752;EFRÉN;Cianes;E2725B;AB232BCF10;Hombro;771445
93664;ELENA;Cinzolino;E32636;AB232BCF11;Piernas;905768
94904;ELENA;Ciruela;E52B50;AB232BCF12;Pecho;661798
353544;ELENA;Clorofilaes (colorante);EC2300;AB232BCF13;Brazos;572072
622436;ELENA;Cobre;EC5800;AB232BCF2;Brazos;320973
740019;ELENA;Colorado;EDFF0C;AB232BCF3;Piernas;176764
978649;ELENA;Corales;EED9C4;AB232BCF4;Brazos;737892
664029;ELENA;Coral rojoes;EF9B0F;AB232BCF5;Cabeza;715708
969346;ELENA;Cremaes;EF9B0F;AB232BCF6;Brazos;753452
619066;ELENA;Crudo;EF9B0F;AB232BCF7;Hombro;532032
740506;ELÍAS;Denim;EF9B0F;AB232BCF8;Hombro;55418
962694;ELISA;Diente de león;F0F8FF;AB232BCF9;Piernas;228672
277968;ELISA;Dióxido de hierroes (colorante);F28500;AB232BCF10;Pecho;466589
377773;ELISEO;Dulcamara o Amargamiel;F2FFFF;AB232BCF11;Pecho;16369
366678;ELVIRA;Encaje antiguo;F4C430;AB232BCF12;Hombro;492969
751018;EMILIA;Encarnación;F5DEB3;AB232BCF13;Brazos;743102
410590;EMILIA;Encarnado;F8F4FF;AB232BCF2;Hombro;844644
519392;EMILIA;Escarlata;F95A61;AB232BCF3;Cabeza;244427
926561;EMILIANO;Esmeraldaes;F95A61;AB232BCF4;Brazos;552885
362281;EMILIO;Espárrago;F95A61;AB232BCF4;Brazos;526706
709290;EMILIO;Frambuesa;F95A61;AB232BCF4;Piernas;130928
357428;EMILIO;Fresa;FAF0E6;AB232BCF4;Brazos;119819
782342;EMILIO;Fucsia o Rosa neón;FBCEB1;AB232BCF4;Pecho;492300
477167;EMILIO;Gamboge o Goma guta;FBEC5D;AB232BCF4;Brazos;205205
352352;ENCARNACION;Granatees o Burdeo;FC0FC0;AB232BCF4;Brazos;876910
226826;ENCARNACION;Grises;FDE910;AB232BCF4;Hombro;626112
382332;ENCARNACION;Gris antracita;FDF5E6;AB232BCF4;Piernas;614195
930586;ENCARNACION;Gris de Payne;FDF5E7;AB232BCF4;Hombro;912284
390649;ENCARNACION;Gris oscuro;FDF5E8;AB232BCF4;Brazos;261516
490802;ENCARNACION;Gris pizarra;FE6F5E;AB232BCF4;Cabeza;305914
218115;ENCARNACIÓN;Gris plomo;FED85D;AB232BCF4;Piernas;41311
602298;ENEKO;Gules;FED85D;AB232BCF4;Cabeza;454209
469476;ENRIQUE;Helecho;FEFDF0;AB232BCF4;Cabeza;322390
99642;ENRIQUE;Índigo;FEFEFE;AB232BCF4;Cabeza;592613
876696;ENRIQUE;Jadees;00FFFF;AB232BCF4;Cabeza;87096
860330;ENRIQUE;Ladrillo;00FFFF;AB232BCF4;Cabeza;906129
224490;ENRIQUE;Latón;00FFFF;AB232BCF4;Pecho;457595
190593;ENRIQUE;Latón antiguo;00FFFF;AB232BCF4;Cabeza;358416
567404;EPIFANÍA;Lavandaes;00FFFF;AB232BCF4;Piernas;118931
183094;ERICO;Lavanda azulado, Vinca;00FFFF;AB232BCF4;Cabeza;492035
701380;ERNESTO;Leonado o Leopardado;0000FF;AB232BCF4;Hombro;42283
170079;ERNESTO;Lilaes;0047AB;AB232BCF4;Brazos;213370
163848;ESDRAS;Lima;0095B6;AB232BCF4;Cabeza;206262
969056;ESIQUIO;Limón;00A86B;AB232BCF4;Cabeza;38074
635149;ESPERANZA;Lino;00CC99;AB232BCF4;Hombro;112133
621405;ESPERANZA;Luna;00FF00;AB232BCF4;Hombro;861810
600316;ESTEBAN;Madera;00FFFF;AB232BCF4;Piernas;793014
707955;ESTEBAN;Magentaes;01D758;AB232BCF4;Piernas;267176
269268;ESTER;Magnolia;1034A6;AB232BCF4;Piernas;628144
749624;ESTHER;Maíz;120A8F;AB232BCF9;Cabeza;955813
544332;ESTHER;Malvaes;120A8F;AB232BCF9;Hombro;476571
98830;ESTHER;Mandarina;120A8F;AB232BCF9;Cabeza;246918
528781;EUGENIA;Marfil;130E0A;AB232BCF9;Pecho;640642
354151;EUGENIA;Melocotón;1560BD;AB232BCF9;Piernas;654125
447362;EUGENIO;Menta;1FA055;AB232BCF9;Cabeza;989324
602914;EUGENIO;Miel;228B22;AB232BCF9;Piernas;331876
611646;EULALIA;Marrónes, Pardo, Castaño o Café;30D5C8;AB232BCF9;Cabeza;939953
379424;EUSEBIO;Marrón topo;32CD32;AB232BCF9;Pecho;794339
706842;EVA;Morado;355E3B;AB232BCF9;Hombro;348235
743763;EVA;Mostaza;3B444B;AB232BCF9;Cabeza;544757
719170;EVA;Nácarwu;FFFF99;AB232BCF9;Brazos;234802
709996;EVA MARIA;Naranjaes o Anaranjado;FFFFF0;AB232BCF9;Pecho;177969
95400;EVARISTO;Negroes o Sable;FFFFF2;AB232BCF9;Brazos;941126
722474;EZEQUIEL;Negro de humo;FFFFFF;AB232BCF9;Cabeza;565750
348882;FABIÁN;Negro de marfil;FFFF100;AB232BCF9;Brazos;432493
853677;FABIO;Nieve;FFFFF4;AB232BCF9;Piernas;745682
554992;FABIOLA;Ocrees;FFFFF6;AB232BCF9;Cabeza;65732
288987;FACUNDO;Ocre amarillo;FFFFFF;AB232BCF9;Hombro;878556
394234;FATIMA;Ocre rojo;FFFF101;AB232BCF9;Hombro;198372
559235;FATIMA;Oliva;FFFFF8;AB232BCF9;Brazos;981199
669159;FATIMA;Opalino;FFFFF10;AB232BCF9;Hombro;215631
508586;FÁTIMA;Oroes;FFFFFF;AB232BCF9;Piernas;603469
604007;FAUSTINO;Oro viejo;FFFF102;AB232BCF9;Pecho;517251
147229;FAUSTO;Orquídea;FFFFF12;AB232BCF9;Pecho;959829
434947;FEDERICO;Óxido;FFFFF14;AB232BCF9;Pecho;570319
963452;FELICIANO;Pajizo;FFFFFF;AB232BCF9;Hombro;660080
969226;FELIPE;Papaya;ADDFAD;AB232BCF9;Cabeza;797237
316808;FELIPE;Pardo;ADFF2F;AB232BCF9;Cabeza;359401
625485;FELIPE;Pera;B3446C;AB232BCF9;Brazos;315782
420193;FELIX;Peridot;B57EDC;AB232BCF9;Pecho;607665
354050;FELIX;Perla;B5A642;AB232BCF5;Hombro;784587
332989;FELIX;Persimonio;B7410E;AB232BCF5;Cabeza;7461
419293;FÉLIX;Pistacho;B87333;AB232BCF5;Pecho;783042
825723;FERMÍN;Plata;B8B500;AB232BCF5;Cabeza;593258
930204;FERNANDO;Púrpuraes o Violado;BEF574;AB232BCF5;Piernas;656105
198179;FERNANDO;Púrpura de Tiro, Púrpura real o Púrpura imperial;BF3030;AB232BCF5;Pecho;216740
728448;FERNANDO;Riboflavina (colorante);C0C0C0;AB232BCF5;Pecho;912390
392924;FERNANDO;Rojoes, Gules o Sanguíneo;C2B280;AB232BCF5;Brazos;539626
97875;FERNANDO;Rojo cadmio;9BC4E2;AB232BCF5;Brazos;268645
878366;FERNANDO;Rojo de Venecia o Rojo de Sevilla;9DE093;AB232BCF5;Pecho;985733
306240;FERNANDO;Rojo indio;A0522D;AB232BCF5;Hombro;703550
100771;FERNANDO;Rojo remolacha o Betanina (colorante);A76726;AB232BCF5;Piernas;296502
504093;FERNANDO;Rosaes;AA0050;AB232BCF5;Pecho;631950
917162;FIDEL;Rosa fucsia;ADDFAD;AB232BCF5;Hombro;517616
961017;FORTUNATO;Rubí;ADFF2F;AB232BCF5;Pecho;954403
830009;FRANCESC;Sable;B3446C;AB232BCF5;Pecho;841406
617546;FRANCISCA;Salmónes;B57EDC;AB232BCF5;Brazos;38508
944627;FRANCISCA;Sangría;B5A642;AB232BCF5;Cabeza;461276
309662;FRANCISCA;Sanguíneo;B7410E;AB232BCF5;Cabeza;838522
851702;FRANCISCA;Sepia;B87333;AB232BCF5;Cabeza;885919
128206;FRANCISCA;Siena;B8B500;AB232BCF5;Cabeza;822573
366178;FRANCISCA;Sinople;BEF574;AB232BCF5;Hombro;987851
861748;FRANCISCA;Solidago;BF3030;AB232BCF5;Piernas;794322
503829;FRANCISCA;Tartracinae (colorante);C0C0C0;AB232BCF5;Brazos;485231
865171;FRANCISCO;Té verde;C2B280;AB232BCF5;Brazos;866503
420641;FRANCISCO;Terracota;C54B8C;AB232BCF5;Cabeza;396256
924843;FRANCISCO;Tomatewu;C62D42;AB232BCF5;Hombro;412617
270656;FRANCISCO;Trigowu;C80815;AB232BCF5;Piernas;956868
299751;FRANCISCO;Turquesaes;C88A65;AB232BCF5;Pecho;792570
147719;FRANCISCO;Turquies;C8A2C8;AB232BCF5;Pecho;304657
316236;FRANCISCO;Ultramarino;CC7722;AB232BCF5;Pecho;21906
806220;FRANCISCO;Verdees o Sinople;CCCCFF;AB232BCF5;Pecho;461985
146218;FRANCISCO;Verde amarillentowu;CCFF00;AB232BCF5;Hombro;215686
146086;FRANCISCO JAVIER;Verde bosquewu;CD5700;AB232BCF5;Cabeza;182331
500095;FRANCISCO JAVIER;Verde camuflaje;CD5C5C;AB232BCF5;Brazos;427669
398388;FRANCISCO JAVIER;Verde Caribe;CD7F32;AB232BCF5;Hombro;211184
198118;FRANCISCO JAVIER;Verde cazador;CD7F32;AB232BCF5;Hombro;120771
77223;FRANCISCO JAVIER;Verde esmeralda;CD7F32;AB232BCF5;Piernas;406407
681085;FRANCISCO JAVIER;Verde lima;CD7F32;AB232BCF5;Hombro;167395
464410;FRANCISCO JAVIER;Verde malaquita;CFB53B;AB232BCF5;Hombro;665720
114750;FRANCISCO JOSE;Verde musgo;CFFF05;AB232BCF10;Piernas;393619
356316;FRANCISCO JOSE;Verde manzana;D0F0C0;AB232BCF10;Piernas;918043
882390;FRANCISCO JOSE;Verde oscurowu;D1E231;AB232BCF10;Brazos;406947
192531;FRANCISCO JOSE;Verde veronés o ;D473D4;AB232BCF10;Cabeza;555052
379864;FRANCISCO JOSE;Verde viridian;D8BFD8;AB232BCF10;Brazos;619093
780982;FULGENCIO;Violetaes;D8BFD8;AB232BCF10;Piernas;115356
568179;GABRIEL;Violeta claroes;D8BFD8;AB232BCF10;Piernas;72983
850087;GABRIEL;Violín;D90115;AB232BCF10;Pecho;295971
226367;GABRIEL;Wisteria;DA70D6;AB232BCF11;Pecho;931154
769116;GABRIEL;Zafiro;DAA520;AB232BCF11;Brazos;894243
764816;GEMA;Zanahoria;DAB30A;AB232BCF11;Piernas;191941
605141;GEMA;Zinnwaldita;DD985C;AB232BCF11;Cabeza;260168
531577;GENOVEVA;Absenta;DE3163;AB232BCF11;Piernas;925403
225957;GERARDO;Aguamarinaes;DEB887;AB232BCF11;Brazos;382338
881059;GERMAN;Alabastro;DFAF2C;AB232BCF11;Brazos;504445
736812;GERMÁN;Almagro;E0115F;AB232BCF11;Cabeza;909973
723560;GERTRUDIS;Almendra;E2725B;AB232BCF12;Brazos;232056
339389;GISELA;Almendra pálidowu;E32636;AB232BCF12;Hombro;711173
426866;GLORIA;Alazán;E52B50;AB232BCF12;Hombro;458464
371337;GLORIA;Albaricoquees;EC2300;AB232BCF12;Brazos;621776
643224;GLORIA;Amarantoes;EC5800;AB232BCF12;Hombro;63411
162989;GODOFREDO;Amarilloes;EDFF0C;AB232BCF12;Pecho;538368
719871;GONZALO;Amarillo de cromo;EED9C4;AB232BCF12;Brazos;490604
733914;GONZALO;Amarillo de quinoleína (colorante);EF9B0F;AB232BCF12;Brazos;755205
89391;GONZALO;Amarillo ocasoes o Amarillo crepúsculo (colorante);EF9B0F;AB232BCF13;Pecho;231786
459003;GORKA;Amarillo verdoso;EF9B0F;AB232BCF13;Pecho;138298
739465;GREGORIO;Amatista;EF9B0F;AB232BCF13;Hombro;748524
854964;GREGORIO;Ámbares;F0F8FF;AB232BCF13;Hombro;649783
509931;GREGORIO;Ambrosíawu;F28500;AB232BCF13;Cabeza;665882
881111;GUADALUPE;Ampo;F2FFFF;AB232BCF13;Pecho;434914
441662;GUADALUPE;Annato o Bija (colorante);F4C430;AB232BCF13;Brazos;785309
529740;GUIDO;Añiles, Índigo o Morado;F5DEB3;AB232BCF13;Cabeza;612288
194038;GUILLERMO;Argénes, Luna, Perla o Plata;F8F4FF;AB232BCF2;Hombro;286440
393482;GUILLERMO;Arsénico;F95A61;AB232BCF2;Brazos;383641
153121;GUILLERMO;Azafrán;F95A61;AB232BCF2;Hombro;699163
168148;GUSTAVO;Azules;F95A61;AB232BCF2;Brazos;992728
642399;GUZMÁN;Azul acero;F95A61;AB232BCF2;Piernas;901804
888630;HECTOR;Azul Aliciawu;FAF0E6;AB232BCF2;Pecho;855216
776334;HECTOR;Azul Bondi o Azul verdoso;FBCEB1;AB232BCF2;Brazos;891973
853550;HÉCTOR;Azul cadete;FBEC5D;AB232BCF2;Cabeza;924424
670796;HELIODORO;Azul cobaltoes;FC0FC0;AB232BCF3;Hombro;769407
317588;HERACLIO;Azul egipcio;FDE910;AB232BCF3;Hombro;135930
756242;HERIBERTO;Azul de Prusia o Azul de Berlín;FDF5E6;AB232BCF3;Pecho;428865
348283;HILARIÓN;Azul marinoes o Ultramarino;FDF5E7;AB232BCF3;Piernas;912386
494846;HILDEGARDA;Azul maya;FDF5E8;AB232BCF3;Brazos;351802
707407;HOMERO;Azul real;FE6F5E;AB232BCF3;Hombro;56620
688585;HONORATO;Azul sulfán (colorante);FED85D;AB232BCF3;Hombro;731622
239892;HONORIO;Azur;FED85D;AB232BCF3;Brazos;750950
976434;HUGO;Beiswu o Beigees;FEFDF0;AB232BCF4;Cabeza;915080
289382;HUGO;Berenjena;FEFEFE;AB232BCF4;Hombro;405361
634113;HUGO;Bermellónes o Rojo China;00FFFF;AB232BCF4;Piernas;257156
482570;HUMBERTO;Bisquewu;00FFFF;AB232BCF4;Hombro;525379
699963;IFIGENIA;Bistre;00FFFF;AB232BCF4;Cabeza;984135
193482;IGNACIO;Blancoes;00FFFF;AB232BCF4;Piernas;82239
708813;IGNACIO;Blanco de España;00FFFF;AB232BCF4;Pecho;605090
285421;IGNACIO;Borgoña;00FFFF;AB232BCF5;Cabeza;194478
910378;IGNACIO;Bronce;0000FF;AB232BCF5;Cabeza;240203
764547;IKER;Burdeo;0047AB;AB232BCF5;Piernas;891421
320551;IKER;Café;0095B6;AB232BCF5;Piernas;515665
205299;IKER;Calabaza;00A86B;AB232BCF5;Cabeza;885537
89096;ILDEFONSO;Canario;00CC99;AB232BCF5;Piernas;327863
128499;INES;Canelo;00FF00;AB232BCF6;Hombro;455372
907826;INES;Caoba;00FFFF;AB232BCF6;Brazos;973603
672950;INÉS;Caquies;01D758;AB232BCF6;Hombro;11636
460052;INMACULADA;Carameloes (colorante);1034A6;AB232BCF6;Hombro;348486
851407;INMACULADA;Cardowu;120A8F;AB232BCF6;Brazos;59035
428317;INMACULADA;Carmesí;120A8F;AB232BCF6;Piernas;382572
348517;INMACULADA;Carmínes;120A8F;AB232BCF6;Hombro;44233
656198;INMACULADA;Carmín de alizarina;130E0A;AB232BCF6;Brazos;239910
352651;INOCENCIO;Carnaciónes o Encarnación;1560BD;AB232BCF7;Piernas;86856
367072;IÑAKI;Castaño;1FA055;AB232BCF7;Pecho;269454
646563;IÑIGO;Castaño rojizo;228B22;AB232BCF7;Piernas;297082
603665;IRATI;Castor;30D5C8;AB232BCF7;Cabeza;326600
941255;IRENE;Celestees;32CD32;AB232BCF7;Piernas;985417
848771;IRENE;Cerceta;355E3B;AB232BCF7;Cabeza;914948
445427;IRENE;Cereza;3B444B;AB232BCF7;Hombro;23405
194259;IRENE;Cerúleoes;00A86B;AB232BCF7;Piernas;624686
713452;IRENE;Chartreusees;00CC99;AB232BCF8;Pecho;227102
694172;IRENE;Chocolate;00FF00;AB232BCF8;Pecho;917882
819970;IRENE;Cianes;00FFFF;AB232BCF8;Brazos;115204
509317;IRENE;Cinzolino;01D758;AB232BCF8;Cabeza;296924
397168;IRENEO;Ciruela;1034A6;AB232BCF8;Piernas;174490
120247;ISAAC;Clorofilaes (colorante);120A8F;AB232BCF8;Hombro;570666
918579;ISAAC;Cobre;120A8F;AB232BCF8;Pecho;9879
853253;ISABEL;Colorado;120A8F;AB232BCF8;Hombro;695159
363862;ISABEL;Corales;130E0A;AB232BCF9;Piernas;229820
303111;ISABEL;Coral rojoes;1560BD;AB232BCF9;Pecho;761099
567636;ISABEL;Cremaes;1FA055;AB232BCF9;Pecho;47144
